"age","balance","ending_balance.par1","wA","wA_T","consprop.par1","pretax_cons.par1","aftertax_cons.par1","utility","pseudoConsum","value_manager","value_manager1","value_manager2"
33,1235000,1235000,0.982272727272727,0.9,1,70000,58983,-2.84116101883531e-14,22722.7539570727,12.6916663391243,0.365384615384615,12.3262817237397
33,1230000,1230000,0.975909090909091,0.9,1,70000,58983,-2.84314461780819e-14,22717.468340424,12.6916356962688,0.365384615384615,12.3262510808842
33,1225000,1225000,0.969848484848485,0.9,1,70000,58983,-2.84512651623397e-14,22712.1921634302,12.6916048834306,0.365384615384615,12.326220268046
33,1220000,1220000,0.963787878787879,0.9,0.999999999999999,69999.9999999999,58983,-2.84711423530329e-14,22706.9054106053,12.6915738974363,0.365384615384615,12.3261892820517
33,1215000,1215000,0.956818181818182,0.9,1,70000,58983,-2.84912358209812e-14,22701.566133873,12.6915427313108,0.365384615384615,12.3261581159261
33,1210000,1210000,0.95,0.9,1,70000,58983,-2.85113483182515e-14,22696.2268261062,12.6915113800916,0.365384615384615,12.3261267647069
33,1205000,1205000,0.943030303030303,0.9,1,70000,58983,-2.85315545722927e-14,22690.8676832536,12.691479834277,0.365384615384615,12.3260952188924
33,1200000,1200000,0.936818181818182,0.9,1,70000,58983,-2.85516700555678e-14,22685.5376389083,12.6914480913609,0.365384615384615,12.3260634759763
33,1195000,1195000,0.93030303030303,0.9,1,70000,58983,-2.85718875404677e-14,22680.1856096265,12.6914161411337,0.365384615384615,12.3260315257491
33,1190000,1190000,0.923636363636364,0.9,0.999999999999999,69999.9999999999,58983,-2.85921881993271e-14,22674.8166405626,12.6913839772159,0.365384615384615,12.3259993618313
33,1185000,1185000,0.916969696969697,0.9,1,70000,58983,-2.86125459027058e-14,22669.4376864798,12.6913515931686,0.365384615384615,12.325966977784
33,1180000,1180000,0.911212121212121,0.9,1,70000,58983,-2.86327719157741e-14,22664.0985788998,12.6913189829536,0.365384615384615,12.325934367569
33,1175000,1175000,0.904090909090909,0.9,1,70000,58983,-2.86532952640268e-14,22658.686120715,12.6912861360617,0.365384615384615,12.3259015206771
33,1170000,1170000,0.900151515151515,0.9,1,70000,58983,-2.86732514238526e-14,22653.4281970009,12.691253044347,0.365384615384615,12.3258684289624
33,1165000,1165000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.86924976095601e-14,22648.3619527124,12.6912196808804,0.365384615384615,12.3258350654958
33,1160000,1160000,0.900151515151515,0.9,1,70000,58983,-2.87117871386231e-14,22643.2888433478,12.6911860284256,0.365384615384615,12.325801413041
33,1155000,1155000,0.900151515151515,0.9,1,70000,58983,-2.87311367721713e-14,22638.204490206,12.6911520799753,0.365384615384615,12.3257674645907
33,1150000,1150000,0.900151515151515,0.9,1,70000,58983,-2.87505280762345e-14,22633.113765888,12.6911178262873,0.365384615384615,12.3257332109027
33,1145000,1145000,0.900151515151515,0.9,1,70000,58983,-2.87699690400564e-14,22628.0145981539,12.6910832562856,0.365384615384615,12.325698640901
33,1140000,1140000,0.900151515151515,0.9,1,70000,58983,-2.8789450145395e-14,22622.9095081351,12.6910483669784,0.365384615384615,12.3256637515937
33,1135000,1135000,0.900151515151515,0.9,1,70000,58983,-2.88089917866432e-14,22617.7931798558,12.6910131513798,0.365384615384615,12.3256285359952
33,1130000,1130000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.88285939979349e-14,22612.6656400805,12.6909775925107,0.365384615384615,12.3255929771261
33,1125000,1125000,0.900151515151515,0.9,1,70000,58983,-2.88482321210806e-14,22607.5333658379,12.690941683231,0.365384615384615,12.3255570678464
33,1120000,1120000,0.900151515151515,0.9,1,70000,58983,-2.88679189681662e-14,22602.3930315085,12.6909054168174,0.365384615384615,12.3255208014328
33,1115000,1115000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.88876751995428e-14,22597.2392772107,12.6908687860698,0.365384615384615,12.3254841706852
33,1110000,1110000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.89074922933646e-14,22592.0743649973,12.6908317757948,0.365384615384615,12.3254471604102
33,1105000,1105000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.89273838069613e-14,22586.8948022399,12.6907943776824,0.365384615384615,12.3254097622978
33,1100000,1100000,0.900151515151515,0.9,1,70000,58983,-2.89473311459128e-14,22581.7054697768,12.690756585221,0.365384615384615,12.3253719698363
33,1095000,1095000,0.900151515151515,0.9,1,70000,58983,-2.89673348056422e-14,22576.5062712736,12.6907183832458,0.365384615384615,12.3253337678612
33,1090000,1090000,0.900151515151515,0.9,1,70000,58983,-2.89873961717187e-14,22571.2968798316,12.690679763589,0.365384615384615,12.3252951482044
33,1085000,1085000,0.900151515151515,0.9,1,70000,58983,-2.90075185068951e-14,22566.0764831053,12.6906407091146,0.365384615384615,12.32525609373
33,1080000,1080000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.90276971204036e-14,22560.8463324282,12.6906012138763,0.365384615384615,12.3252165984917
33,1075000,1075000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.9047940704363e-14,22555.6042107078,12.6905612696163,0.365384615384615,12.3251766542316
33,1070000,1070000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.90682463900395e-14,22550.350898762,12.6905208563205,0.365384615384615,12.3251362409359
33,1065000,1065000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.90886104003304e-14,22545.0874093311,12.6904799649414,0.365384615384615,12.3250953495568
33,1060000,1060000,0.900151515151515,0.9,1,70000,58983,-2.91090551112708e-14,22539.8080011851,12.690438580033,0.365384615384615,12.3250539646483
33,1055000,1055000,0.900151515151515,0.9,1,70000,58983,-2.91295662462916e-14,22534.516406213,12.6903966934839,0.365384615384615,12.3250120780993
33,1050000,1050000,0.900151515151515,0.9,1,70000,58983,-2.91501448373173e-14,22529.2123986823,12.6903542934333,0.365384615384615,12.3249696780486
33,1045000,1045000,0.900151515151515,0.9,1,70000,58983,-2.91707943803431e-14,22523.8951196788,12.690311356276,0.365384615384615,12.3249267408914
33,1040000,1040000,0.900151515151515,0.9,1,70000,58983,-2.9191513498529e-14,22518.5649666931,12.6902678759494,0.365384615384615,12.3248832605648
33,1035000,1035000,0.900151515151515,0.9,1,70000,58983,-2.92123127938551e-14,22513.2192586359,12.6902238388431,0.365384615384615,12.3248392234585
33,1030000,1030000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.92331942980109e-14,22507.8575243511,12.6901792251379,0.365384615384615,12.3247946097533
33,1025000,1025000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.92541573101753e-14,22502.4799953474,12.6901340238809,0.365384615384615,12.3247494084963
33,1020000,1020000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.92752069960035e-14,22497.0853997656,12.6900882174346,0.365384615384615,12.32470360205
33,1015000,1015000,0.900151515151515,0.9,1,70000,58983,-2.92963461971017e-14,22491.6730656363,12.6900417935285,0.365384615384615,12.3246571781439
33,1010000,1010000,0.900151515151515,0.9,1,70000,58983,-2.93175747806776e-14,22486.2430843096,12.6899947341767,0.365384615384615,12.3246101187921
33,1005000,1005000,0.900151515151515,0.9,1,70000,58983,-2.93388890129494e-14,22480.7964668295,12.6899470211382,0.365384615384615,12.3245624057536
33,1e+06,1e+06,0.900151515151515,0.9,1,70000,58983,-2.93602862007087e-14,22475.3339550881,12.6898986384848,0.365384615384615,12.3245140231002
33,995000,995000,0.900151515151515,0.9,1,70000,58983,-2.93817744102465e-14,22469.8535455657,12.689849574128,0.365384615384615,12.3244649587434
33,990000,990000,0.900151515151515,0.9,1,70000,58983,-2.94033586952967e-14,22464.3540100432,12.689799804274,0.365384615384615,12.3244151888894
33,985000,985000,0.900151515151515,0.9,1,70000,58983,-2.94250387298182e-14,22458.8354941501,12.6897493066749,0.365384615384615,12.3243646912903
33,980000,980000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.94468182993362e-14,22453.2970982565,12.6896980712356,0.365384615384615,12.324313455851
33,975000,975000,0.900151515151515,0.9,1,70000,58983,-2.94686999657098e-14,22447.7382373421,12.6896460736528,0.365384615384615,12.3242614582682
33,970000,970000,0.900151515151515,0.9,1,70000,58983,-2.9490689762779e-14,22442.1574483628,12.6895932958425,0.365384615384615,12.3242086804579
33,965000,965000,0.900151515151515,0.9,1,70000,58983,-2.95127874920529e-14,22436.554853838,12.6895397250693,0.365384615384615,12.3241551096847
33,960000,960000,0.900151515151515,0.9,1,70000,58983,-2.95349966998621e-14,22430.9296282001,12.6894853246023,0.365384615384615,12.3241007092177
33,955000,955000,0.900151515151515,0.9,1,70000,58983,-2.95573232216915e-14,22425.2803707026,12.6894300858235,0.365384615384615,12.3240454704389
33,950000,950000,0.900151515151515,0.9,1,70000,58983,-2.95797757712205e-14,22419.6049595582,12.689373986295,0.365384615384615,12.3239893709104
33,945000,945000,0.900151515151515,0.9,1,70000,58983,-2.9602355596545e-14,22413.9031663399,12.6893169953041,0.365384615384615,12.3239323799195
33,940000,940000,0.900151515151515,0.9,1,70000,58983,-2.96250667317535e-14,22408.1740616978,12.6892591043162,0.365384615384615,12.3238744889315
33,935000,935000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.96479142817071e-14,22402.4164509914,12.6892002763749,0.365384615384615,12.3238156609903
33,930000,930000,0.900151515151515,0.9,1,70000,58983,-2.96709029995097e-14,22396.6292336456,12.6891404916953,0.365384615384615,12.3237558763107
33,925000,925000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.96940364380116e-14,22390.8116160137,12.6890797349995,0.365384615384615,12.3236951196148
33,920000,920000,0.900151515151515,0.9,1,70000,58983,-2.97173193632425e-14,22384.962503868,12.6890179730763,0.365384615384615,12.3236333576917
33,915000,915000,0.900151515151515,0.9,1,70000,58983,-2.9740753634221e-14,22379.0815374796,12.6889551809717,0.365384615384615,12.3235705655871
33,910000,910000,0.900151515151515,0.9,1,70000,58983,-2.97643419410141e-14,22373.1681512154,12.6888913347872,0.365384615384615,12.3235067194026
33,905000,905000,0.900151515151515,0.9,1,70000,58983,-2.97880857659963e-14,22367.2220849432,12.6888264078004,0.365384615384615,12.3234417924157
33,9e+05,9e+05,0.900151515151515,0.9,1,70000,58983,-2.98119879676164e-14,22361.2427364386,12.6887603692168,0.365384615384615,12.3233757538322
33,895000,895000,0.900151515151515,0.9,1,70000,58983,-2.9836056170566e-14,22355.2283165306,12.6886931946187,0.365384615384615,12.3233085792341
33,890000,890000,0.900151515151515,0.9,1,70000,58983,-2.98602945721523e-14,22349.1778997687,12.6886248620876,0.365384615384615,12.323240246703
33,885000,885000,0.900151515151515,0.9,1,70000,58983,-2.98847050397116e-14,22343.0911463737,12.6885553247778,0.365384615384615,12.3231707093932
33,880000,880000,0.900151515151515,0.9,1,70000,58983,-2.99092933459147e-14,22336.9667468835,12.6884845607624,0.365384615384615,12.3230999453778
33,875000,875000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.99340635880818e-14,22330.8038152636,12.6884125382517,0.365384615384615,12.323027922867
33,870000,870000,0.900151515151515,0.9,1,70000,58983,-2.99590219933581e-14,22324.6009415027,12.6883392275632,0.365384615384615,12.3229546121786
33,865000,865000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58983,-2.99841724454496e-14,22318.3573044968,12.6882645896877,0.365384615384615,12.3228799743031
33,860000,860000,0.900151515151515,0.9,1,70000,58983,-3.0009522619837e-14,22312.0711483549,12.6881885946515,0.365384615384615,12.3228039792669
33,855000,855000,0.900151515151515,0.9,1,70000,58983,-3.00350779464865e-14,22305.7412823248,12.6881112133669,0.365384615384615,12.3227265979823
33,850000,850000,0.900151515151515,0.9,1,70000,58983,-3.00608440478672e-14,22299.3664748891,12.6880323993762,0.365384615384615,12.3226477839916
33,845000,845000,0.900151515151515,0.9,1,70000,58983,-3.00868271015462e-14,22292.9453645666,12.6879521249484,0.365384615384615,12.3225675095637
33,840000,840000,0.900151515151515,0.9,1,70000,58983,-3.0113033059874e-14,22286.4766532986,12.6878703518657,0.365384615384615,12.3224857364811
33,835000,835000,0.900151515151515,0.9,1,70000,58983,-3.01394679986645e-14,22279.9590203062,12.6877870370776,0.365384615384615,12.3224024216929
33,830000,830000,0.900151515151515,0.9,1,70000,58983,-3.01661382630716e-14,22273.3910864656,12.6877021496406,0.365384615384615,12.322317534256
33,825000,825000,0.900151515151515,0.9,1,70000,58983,-3.01930499679176e-14,22266.7715376387,12.6876156335581,0.365384615384615,12.3222310181735
33,820000,820000,0.900151515151515,0.9,1,70000,58983,-3.0220209589599e-14,22260.0989791134,12.6875274612094,0.365384615384615,12.3221428458248
33,815000,815000,0.900151515151515,0.9,1,70000,58983,-3.02476238456742e-14,22253.3719657782,12.6874375889142,0.365384615384615,12.3220529735296
33,810000,810000,0.900151515151515,0.9,1,70000,58983,-3.02752993114269e-14,22246.5890965202,12.6873459630523,0.365384615384615,12.3219613476676
33,805000,805000,0.900151515151515,0.9,1,70000,58983,-3.03032430126363e-14,22239.7488691245,12.6872525531267,0.365384615384615,12.321867937742
33,8e+05,8e+05,0.900151515151515,0.9,1,70000,58983,-3.0331462449237e-14,22232.8496753043,12.6871573043564,0.365384615384615,12.3217726889717
33,795000,795000,0.900151515151515,0.9,1,70000,58983,-3.03599649747213e-14,22225.8899530071,12.6870601670925,0.365384615384615,12.3216755517079
33,790000,790000,0.900151515151515,0.9,1,70000,58983,-3.03887577714553e-14,22218.8681923594,12.686961107273,0.365384615384615,12.3215764918884
33,785000,785000,0.900151515151515,0.9,1,70000,58983,-3.04178485705988e-14,22211.78276032,12.6868600517915,0.365384615384615,12.3214754364069
33,780000,780000,0.900151515151515,0.9,1,70000,58983,-3.04472459997846e-14,22204.6318171744,12.6867569492452,0.365384615384615,12.3213723338606
33,775000,775000,0.900151515151515,0.9,1,70000,58983,-3.04769584104043e-14,22197.4136028285,12.6866517710413,0.365384615384615,12.3212671556566
33,770000,770000,0.900151515151515,0.9,1,70000,58983,-3.05069945244362e-14,22190.1262797369,12.6865444541014,0.365384615384615,12.3211598387168
33,765000,765000,0.900151515151515,0.9,1,70000,58983,-3.05373636888821e-14,22182.7678720822,12.686434929457,0.365384615384615,12.3210503140723
33,760000,760000,0.900151515151515,0.9,1,70000,58983,-3.05680744734163e-14,22175.3366061049,12.6863231581091,0.365384615384615,12.3209385427245
33,755000,755000,0.900151515151515,0.9,1,70000,58983,-3.0599135380959e-14,22167.8307374675,12.6862090745542,0.365384615384615,12.3208244591696
33,750000,750000,0.900151515151515,0.9,1,70000,58983,-3.0630555449676e-14,22160.2484061804,12.6860926015917,0.365384615384615,12.320707986207
33,745000,745000,0.900151515151515,0.9,1,70000,58983,-3.06623439401959e-14,22152.5877130323,12.6859736899424,0.365384615384615,12.3205890745578
33,740000,740000,0.900151515151515,0.9,1,70000,58983,-3.06945106237238e-14,22144.8466509105,12.6858522700842,0.365384615384615,12.3204676546996
33,735000,735000,0.900151515151515,0.9,1,70000,58983,-3.07270652806495e-14,22137.0232263205,12.6857282930377,0.365384615384615,12.3203436776531
33,730000,730000,0.900151515151515,0.9,1,70000,58983,-3.07600181871559e-14,22129.1153429757,12.6856016934525,0.365384615384615,12.3202170780679
33,725000,725000,0.900151515151515,0.9,1,70000,58983,-3.07933790272911e-14,22121.1210634397,12.6854723692595,0.365384615384615,12.3200877538749
33,720000,720000,0.900151515151515,0.9,1,70000,58983,-3.08271595590958e-14,22113.0379708894,12.6853402623142,0.365384615384615,12.3199556469296
33,715000,715000,0.900151515151515,0.9,1,70000,58983,-3.08613709886278e-14,22104.8638000189,12.6852053100019,0.365384615384615,12.3198206946173
33,710000,710000,0.900151515151515,0.9,1,70000,58983,-3.08960259198066e-14,22096.5959715698,12.6850674324595,0.365384615384615,12.3196828170749
33,705000,705000,0.900151515151515,0.9,1,70000,58983,-3.09311362949037e-14,22088.2320854323,12.6849265651079,0.365384615384615,12.3195419497233
33,7e+05,7e+05,0.900151515151515,0.9,1,70000,58983,-3.09667146174161e-14,22079.7696291951,12.6847825995222,0.365384615384615,12.3193979841376
33,695000,695000,0.900151515151515,0.9,1,70000,58983,-3.10027733715243e-14,22071.2061173257,12.6846354822682,0.365384615384615,12.3192508668836
33,690000,690000,0.900151515151515,0.9,1,70000,58983,-3.10393254938574e-14,22062.538979768,12.6844851230521,0.365384615384615,12.3191005076675
33,685000,685000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.1076384334348e-14,22053.7655724696,12.6843313984456,0.365384615384615,12.318946783061
33,680000,680000,0.900151515151515,0.9,1,70000,58983,-3.11139636295466e-14,22044.8831849123,12.6841742540049,0.365384615384615,12.3187896386203
33,675000,675000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.11520768282419e-14,22035.8892003331,12.6840136046457,0.365384615384615,12.3186289892611
33,670000,670000,0.900151515151515,0.9,1,70000,58983,-3.1190737566388e-14,22026.7809838548,12.6838493429499,0.365384615384615,12.3184647275652
33,665000,665000,0.900151515151515,0.9,1,70000,58983,-3.12299601063587e-14,22017.5557801125,12.6836813637178,0.365384615384615,12.3182967483332
33,660000,660000,0.900151515151515,0.9,1,70000,58983,-3.12697592428641e-14,22008.2107370726,12.6835095755948,0.365384615384615,12.3181249602102
33,655000,655000,0.900151515151515,0.9,1,70000,58983,-3.13101512822323e-14,21998.7426782907,12.6833338744711,0.365384615384615,12.3179492590865
33,650000,650000,0.900151515151515,0.9,1,70000,58983,-3.13511528026364e-14,21989.1483964152,12.683154167589,0.365384615384615,12.3177695522044
33,645000,645000,0.900151515151515,0.9,1,70000,58983,-3.13927822378277e-14,21979.4242847836,12.6829703271613,0.365384615384615,12.3175857117767
33,640000,640000,0.900151515151515,0.9,1,70000,58983,-3.14350564385366e-14,21969.5671430401,12.6827822379892,0.365384615384615,12.3173976226046
33,635000,635000,0.900151515151515,0.9,1,70000,58983,-3.14779926642449e-14,21959.573711396,12.6825898047159,0.365384615384615,12.3172051893313
33,630000,630000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.15216085214713e-14,21949.4406865363,12.6823929076974,0.365384615384615,12.3170082923128
33,625000,625000,0.900151515151515,0.9,1,70000,58983,-3.15659223091433e-14,21939.1646430957,12.6821914072385,0.365384615384615,12.3168067918539
33,620000,620000,0.900151515151515,0.9,1,70000,58983,-3.16109518197951e-14,21928.7423131523,12.6819851859215,0.365384615384615,12.3166005705369
33,615000,615000,0.900151515151515,0.9,1,70000,58983,-3.1656715604987e-14,21918.1702938643,12.6817740993022,0.365384615384615,12.3163894839175
33,610000,610000,0.900151515151515,0.9,1,70000,58983,-3.17032349494614e-14,21907.4445952507,12.6815580601515,0.365384615384615,12.3161734447669
33,605000,605000,0.900151515151515,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.17505320079756e-14,21896.5610755914,12.6813369240818,0.365384615384615,12.3159523086972
33,6e+05,6e+05,0.900151515151515,0.9,1,70000,58983,-3.1798629327886e-14,21885.5155539871,12.6811104908484,0.365384615384615,12.3157258754638
33,595000,595000,0.900151515151515,0.9,1,70000,58983,-3.18475491308908e-14,21874.3039768087,12.6808786762719,0.365384615384615,12.3154940608873
33,590000,590000,0.900151515151515,0.9,1,70000,58983,-3.1897317083943e-14,21862.921556496,12.6806413377997,0.365384615384615,12.3152567224151
33,585000,585000,0.900151515151515,0.9,1,70000,58983,-3.19479598568297e-14,21851.3633378326,12.6803982582022,0.365384615384615,12.3150136428176
33,580000,580000,0.900151515151515,0.9,1,70000,58983,-3.19995009053149e-14,21839.6251610899,12.6801493143931,0.365384615384615,12.3147646990085
33,575000,575000,0.900151515151515,0.9,1,70000,58983,-3.20519625476619e-14,21827.7031841162,12.6798943421233,0.365384615384615,12.3145097267386
33,570000,570000,0.900151515151515,0.9,1,70000,58983,-3.21053689109335e-14,21815.5932133753,12.679633195933,0.365384615384615,12.3142485805484
33,565000,565000,0.900151515151515,0.9,1,70000,58983,-3.21597453105349e-14,21803.290849945,12.6793656903435,0.365384615384615,12.3139810749588
33,560000,560000,0.900151515151515,0.9,1,70000,58983,-3.22151187139745e-14,21790.7913893289,12.6790916214078,0.365384615384615,12.3137070060232
33,555000,555000,0.900151515151515,0.9,1,70000,58983,-3.22715149866109e-14,21778.0904467495,12.6788108252392,0.365384615384615,12.3134262098546
33,550000,550000,0.900151515151515,0.9,1,70000,58983,-3.23289657646434e-14,21765.1824133468,12.6785231486853,0.365384615384615,12.3131385333007
33,545000,545000,0.900454545454546,0.9,1,70000,58983,-3.23874768234133e-14,21752.067554715,12.6782283902418,0.365384615384615,12.3128437748572
33,540000,540000,0.907575757575758,0.9,1,70000,58983,-3.24465658545616e-14,21738.8551690926,12.6779263678595,0.365384615384615,12.3125417524749
33,535000,535000,0.91469696969697,0.9,1,70000,58983,-3.25068014146425e-14,21725.4193986863,12.6776169656769,0.365384615384615,12.3122323502923
33,530000,530000,0.922424242424242,0.9,1,70000,58983,-3.25681735721285e-14,21711.7642039108,12.677299988424,0.365384615384615,12.3119153730394
33,525000,525000,0.930151515151515,0.9,0.999999999999999,70000,58983,-3.26307612479768e-14,21697.873848675,12.6769752412184,0.365384615384615,12.3115906258338
33,520000,520000,0.938030303030303,0.9,1,70000,58983,-3.26945839332459e-14,21683.7459363444,12.6766425226766,0.365384615384615,12.311257907292
33,515000,515000,0.946060606060606,0.9,1,70000,58983,-3.2759678681764e-14,21669.3742658511,12.6763016320781,0.365384615384615,12.3109170166935
33,510000,510000,0.953787878787879,0.9,1,70000,58983,-3.2826115789875e-14,21654.7454369367,12.6759523600809,0.365384615384615,12.3105677446963
33,505000,505000,0.962575757575758,0.9,1,70000,58983,-3.28938462192949e-14,21639.8724115949,12.6755944888402,0.365384615384615,12.3102098734556
33,5e+05,5e+05,0.971060606060606,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.29629983293337e-14,21624.7292654073,12.67522779648,0.365384615384615,12.3098431810954
33,495000,495000,0.979848484848485,0.9,1,70000,58983,-3.30335767154081e-14,21609.3174036589,12.674852052823,0.365384615384615,12.3094674374383
33,490000,490000,0.988030303030303,0.9,1,70000,58983,-3.31056761859636e-14,21593.6186580748,12.6744670226138,0.365384615384615,12.3090824072292
33,485000,485000,0.997575757575758,0.9,1,70000,58983,-3.31792317923482e-14,21577.6497641859,12.6740724766063,0.365384615384615,12.3086878612217
33,480000,480000,1,0.9,0.999999999999999,70000,58983,-3.32547332417873e-14,21561.3074457076,12.6736681265702,0.365384615384615,12.3082835111856
33,475000,475000,1,0.9,1,70000,58983,-3.33319853976789e-14,21544.6373120814,12.6732535286652,0.365384615384615,12.3078689132805
33,470000,470000,1,0.9,1,70000,58983,-3.34109132644701e-14,21527.6586975339,12.672828348916,0.365384615384615,12.3074437335314
33,465000,465000,1,0.9,1,70000,58983,-3.34915662427983e-14,21510.364140623,12.6723922659328,0.365384615384615,12.3070076505482
33,460000,460000,1,0.9,1,70000,58983,-3.35740048027699e-14,21492.7439924572,12.6719450685128,0.365384615384615,12.3065604531282
33,455000,455000,1,0.9,1,70000,58983,-3.36582811688189e-14,21474.7905677279,12.671486416155,0.365384615384615,12.3061018007703
33,450000,450000,1,0.9,1,70000,58983,-3.37444575782167e-14,21456.4942500159,12.6710159427111,0.365384615384615,12.3056313273265
33,445000,445000,1,0.9,1,70000,58983,-3.38325983305753e-14,21437.8452119809,12.6705333694184,0.365384615384615,12.3051487540337
33,440000,440000,1,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.39227720352867e-14,21418.8329553423,12.6700383679307,0.365384615384615,12.3046537525461
33,435000,435000,1,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.40150465334567e-14,21399.4473977106,12.6695305819425,0.365384615384615,12.3041459665579
33,430000,430000,1,0.9,1,70000,58983,-3.41094849957121e-14,21379.67969099,12.6690095543268,0.365384615384615,12.3036249389421
33,425000,425000,1,0.9,1,70000,58983,-3.42061481114761e-14,21359.5217532935,12.6684750093695,0.365384615384615,12.3030903939849
33,420000,420000,1,0.9,0.999999999999999,70000,58983,-3.4305113615629e-14,21338.9622155933,12.6679265687529,0.365384615384615,12.3025419533683
33,415000,415000,1,0.9,1,70000,58983,-3.44064593369166e-14,21317.9899970342,12.6673637959818,0.365384615384615,12.3019791805972
33,410000,410000,1,0.9,1,70000,58983,-3.45102647613826e-14,21296.593990908,12.6667863306591,0.365384615384615,12.3014017152745
33,405000,405000,1,0.9,1,70000,58983,-3.4616611264571e-14,21274.7630312274,12.6661937640365,0.365384615384615,12.3008091486519
33,4e+05,4e+05,1,0.9,1,70000,58983,-3.47255860319688e-14,21252.4851083745,12.6655857197877,0.365384615384615,12.3002011044031
33,395000,395000,1,0.9,1,70000,58983,-3.48372742720316e-14,21229.7489837477,12.664961807598,0.365384615384615,12.2995771922134
33,390000,390000,1,0.9,1,70000,58983,-3.4951761289611e-14,21206.5437699707,12.6643215048248,0.365384615384615,12.2989368894402
33,385000,385000,1,0.9,0.999999999999999,70000,58983,-3.50691417694425e-14,21182.8570700663,12.663664502423,0.365384615384615,12.2982798870384
33,380000,380000,1,0.9,0.999999999999999,70000,58983,-3.51895118480726e-14,21158.6766172711,12.662990240318,0.365384615384615,12.2976056249334
33,375000,375000,1,0.9,1,70000,58983,-3.53129709363817e-14,21133.9899273295,12.6622982452481,0.365384615384615,12.2969136298635
33,370000,370000,1,0.9,0.999999999999999,70000,58983,-3.54396198900126e-14,21108.7846864562,12.6615880905919,0.365384615384615,12.2962034752073
33,365000,365000,1,0.9,0.999999999999999,70000,58983,-3.55695660339233e-14,21083.0477750891,12.6608596063144,0.365384615384615,12.2954749909298
33,360000,360000,1,0.9,1,70000,58983,-3.57029209325301e-14,21056.7657475825,12.66011225848,0.365384615384615,12.2947276430954
33,355000,355000,1,0.9,1,70000,58983,-3.58397951893733e-14,21029.9258809061,12.659345529721,0.365384615384615,12.2939609143364
33,350000,350000,1,0.9,1,70000,58983,-3.5980306575688e-14,21002.5145989437,12.6585587572429,0.365384615384615,12.2931741418583
33,345000,345000,1,0.9,0.999999999999999,70000,58983,-3.61245779604312e-14,20974.5179205324,12.6577515935303,0.365384615384615,12.2923669781457
33,340000,340000,1,0.9,1,70000,58983,-3.62727392984133e-14,20945.9211148361,12.6569234096327,0.365384615384615,12.2915387942481
33,335000,335000,1,0.9,0.999999999999999,70000,58983,-3.64249233760601e-14,20916.7095653596,12.6560736575831,0.365384615384615,12.2906890421985
33,330000,330000,1,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.65812688754409e-14,20886.8682148124,12.6552018461631,0.365384615384615,12.2898172307784
33,325000,325000,1,0.9,0.999999999999999,70000,58983,-3.67419172624461e-14,20856.3821992301,12.654307547899,0.365384615384615,12.2889229325143
33,320000,320000,1,0.9,0.999999999999999,70000,58983,-3.69070138645467e-14,20825.2366741617,12.6533902846933,0.365384615384615,12.2880056693087
33,315000,315000,1,0.9,1,70000,58983,-3.7076710825851e-14,20793.4162975322,12.6524495594888,0.365384615384615,12.2870649441042
33,310000,310000,1,0.9,0.999999999999999,70000,58983,-3.72511660074307e-14,20760.9054869,12.6514849395123,0.365384615384615,12.2861003241277
33,305000,305000,1,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.74305420416093e-14,20727.6886417321,12.6504959542343,0.365384615384615,12.2851113388497
33,3e+05,3e+05,1,0.9,0.999999999999999,70000,58983,-3.76150058822952e-14,20693.7502687573,12.6494826399368,0.365384615384615,12.2840980245522
33,295000,295000,1,0.9,1,70000,58983,-3.78047284878319e-14,20659.075080416,12.6484447467563,0.365384615384615,12.2830601313717
